Date,Adj_Close,Adj_Volume
19/11/1999,104.2553655,4832100
22/11/1999,104.2324688,4155400
23/11/1999,103.3179481,5918000
24/11/1999,103.8666605,4459700
26/11/1999,103.4780229,1693900
29/11/1999,103.1122146,7348600
30/11/1999,101.9004409,7682000
01/12/1999,102.7235096,6980200
02/12/1999,103.3408448,6698300
03/12/1999,105.2384417,10045400
06/12/1999,104.461099,3138900
07/12/1999,103.615201,10714200
08/12/1999,102.9521398,4611400
09/12/1999,103.4551262,6474700
10/12/1999,103.7981051,5127300
13/12/1999,103.9810093,4210800
14/12/1999,102.9750365,5739000
15/12/1999,103.5237489,6879100
16/12/1999,103.9810093,5854900
17/12/1999,104.6471462,4775400
20/12/1999,103.8907927,4608700
21/12/1999,105.4722222,7981300
22/12/1999,105.7472476,5377500
23/12/1999,107.4317221,5721700
27/12/1999,107.2827721,2691000
28/12/1999,107.2140495,4084500
29/12/1999,107.6724251,3001000
30/12/1999,107.546349,3641300
31/12/1999,107.7182626,3172700
03/01/2000,106.6639988,8164300
04/01/2000,102.4927809,8089800
05/01/2000,102.6761312,12177900
06/01/2000,101.0259791,6227200
07/01/2000,106.8931866,8066500
10/01/2000,107.259887,5741700
11/01/2000,105.9764354,7503700
12/01/2000,104.9221715,6907700
13/01/2000,106.3431359,5158300
14/01/2000,107.7869852,7437300
18/01/2000,106.9390241,6488500
19/01/2000,107.8099377,6157900
20/01/2000,106.1597856,5800100
21/01/2000,105.9305978,6244800
24/01/2000,102.928204,7896900
25/01/2000,104.0970955,9942500
26/01/2000,103.2720194,5158100
27/01/2000,102.8594814,10922700
28/01/2000,99.65085231,11916200
31/01/2000,102.3552683,10768700
01/02/2000,103.3636946,8419900
02/02/2000,103.4553697,6205900
03/02/2000,105.0138467,7997500
04/02/2000,104.5783561,4925400
07/02/2000,104.4179584,5845800
08/02/2000,105.8389227,4936400
09/02/2000,103.6157674,8511500
10/02/2000,103.8220701,6690600
11/02/2000,101.7135424,9849800
14/02/2000,102.3094307,8528800
15/02/2000,103.4668063,11078300
16/02/2000,101.9427302,8845400
17/02/2000,101.4155646,7584200
18/02/2000,99.23831428,9409200
22/02/2000,98.98617397,16415400
23/02/2000,100.1550655,12119000
24/02/2000,98.13821288,17375000
25/02/2000,97.78294906,10559900
28/02/2000,99.83420254,13397800
29/02/2000,100.7967913,8242500
01/03/2000,101.5301922,6868000
02/03/2000,101.5989148,7600200
03/03/2000,103.5012072,12770300
06/03/2000,102.4927809,11967100
07/03/2000,100.5102508,20062000
08/03/2000,100.3842532,11808500
09/03/2000,103.317857,5500900
10/03/2000,102.7678063,7924600
13/03/2000,101.6447524,10540500
14/03/2000,100.200903,8263900
15/03/2000,102.5386185,10300800
16/03/2000,107.3286096,25601400
17/03/2000,108.0361919,10272900
20/03/2000,107.4847524,12502300
21/03/2000,109.6905105,13612600
22/03/2000,110.3567994,8260000
23/03/2000,112.2408844,11654500
24/03/2000,112.907241,11462900
27/03/2000,111.7124554,8798600
28/03/2000,111.0691093,6334400
29/03/2000,111.1839587,6747500
30/03/2000,109.3228841,9491900
31/03/2000,110.563623,9249100
03/04/2000,111.2069691,8508200
04/04/2000,110.3798099,19585500
05/04/2000,109.6905105,8387200
06/04/2000,110.6439854,6378500
07/04/2000,111.344829,6023600
10/04/2000,110.9082389,9624200
11/04/2000,110.5865659,9006400
12/04/2000,107.5536485,10779200
13/04/2000,106.0602003,12225800
14/04/2000,99.99436564,29604000
17/04/2000,103.4868159,23918200
18/04/2000,106.221003,11069200
19/04/2000,105.233041,6553700
20/04/2000,105.7385273,8537600
24/04/2000,104.5896949,12893100
25/04/2000,108.9322473,14102000
26/04/2000,107.7029747,7711100
27/04/2000,107.3468925,15595300
28/04/2000,106.680536,8743400
01/05/2000,108.1280985,7328300
02/05/2000,105.9682937,9411900
03/05/2000,103.4868159,12630700
04/05/2000,104.2680219,5963600
05/05/2000,105.5317036,7862400
08/05/2000,104.7390204,5064100
09/05/2000,103.9003955,5620300
10/05/2000,101.5567776,10293900
11/05/2000,103.8773851,7091100
12/05/2000,105.0032746,5960800
15/05/2000,106.8183958,4441300
16/05/2000,107.8523787,8192200
17/05/2000,106.7264892,5907200
18/05/2000,105.4168542,4325600
19/05/2000,103.7625357,6518400
22/05/2000,102.9813297,10839400
23/05/2000,101.464871,7979200
24/05/2000,103.1191896,11081500
25/05/2000,101.349954,8278900
26/05/2000,101.464871,4814000
30/05/2000,104.7735081,5362700
31/05/2000,105.0032746,6056500
01/06/2000,106.8414063,8961600
02/06/2000,108.7024808,8962200
05/06/2000,108.1740518,6998100
06/06/2000,107.6915084,4858900
07/06/2000,108.4382274,4919500
08/06/2000,108.0131815,5723100
09/06/2000,107.783415,3085300
12/06/2000,106.5197333,3678900
13/06/2000,108.5186677,6558700
14/06/2000,108.7024808,6420500
15/06/2000,108.9322473,5881200
16/06/2000,108.0392829,5567900
19/06/2000,109.4211544,5106900
20/06/2000,109.029658,6480000
21/06/2000,108.9835957,3115000
22/06/2000,107.3253499,7490500
23/06/2000,106.4041023,4863300
26/06/2000,107.7744021,5201300
27/06/2000,106.9798481,4159500
28/06/2000,107.2792875,5347700
29/06/2000,106.2659151,6345700
30/06/2000,107.0719729,7420200
03/07/2000,108.5459691,1436600
05/07/2000,106.5883518,2748200
06/07/2000,107.4174747,5963200
07/07/2000,109.1447801,3034800
10/07/2000,108.9605306,2816100
11/07/2000,109.1908425,5431600
12/07/2000,109.9048433,5883000
13/07/2000,110.3884644,5356000
14/07/2000,111.4709643,5341900
17/07/2000,111.2867148,4208300
18/07/2000,110.3769599,4262100
19/07/2000,109.4902819,8506800
20/07/2000,111.0103405,4538900
21/07/2000,108.8454085,5656900
24/07/2000,108.2235325,5628500
25/07/2000,108.5690342,4757100
26/07/2000,107.5095994,12062500
27/07/2000,107.1411004,7652600
28/07/2000,104.7227914,6229500
31/07/2000,105.3907299,5265500
01/08/2000,106.0356032,3946600
02/08/2000,106.5652867,7439800
03/08/2000,107.3022848,4607100
04/08/2000,107.8780985,3686600
07/08/2000,109.1678452,4159800
08/08/2000,109.5824066,3658700
09/08/2000,108.661159,5383800
10/08/2000,108.1314077,4193400
11/08/2000,108.6380939,5089400
14/08/2000,110.0199653,2966700
15/08/2000,109.9278406,5564600
16/08/2000,109.5363442,5191600
17/08/2000,110.6879038,5652200
18/08/2000,110.3194047,4626400
21/08/2000,110.9182157,2380600
22/08/2000,110.7339662,3075300
23/08/2000,111.1715249,5483200
24/08/2000,111.5170267,4529000
25/08/2000,111.4709643,2822200
28/08/2000,111.8509561,5518700
29/08/2000,111.8739541,3561900
30/08/2000,110.8030258,3964800
31/08/2000,112.2770221,4863100
01/09/2000,112.3922119,3191200
05/09/2000,111.4939616,3470800
06/09/2000,110.22728,4322200
07/09/2000,111.1715249,4265500
08/09/2000,110.4115295,3518200
11/09/2000,110.2502773,3937500
12/09/2000,109.4442195,4769100
13/09/2000,109.7320865,7691600
14/09/2000,110.2848351,3397100
15/09/2000,107.8780985,4085700
18/09/2000,106.8851796,5109300
19/09/2000,107.8549742,6588200
20/09/2000,107.0583683,6508100
21/09/2000,105.4305218,5972300
22/09/2000,107.3469865,7791300
25/09/2000,106.5850391,9726300
26/09/2000,105.2226747,5302400
27/09/2000,105.776843,7186200
28/09/2000,107.1392074,7036400
29/09/2000,106.1232322,9333600
02/10/2000,106.2848306,5517800
03/10/2000,105.2919797,9347200
04/10/2000,106.1694129,6148900
05/10/2000,106.5388584,4566900
06/10/2000,104.2298238,10014900
09/10/2000,103.444752,4508000
10/10/2000,101.7360663,6104700
11/10/2000,100.8816895,10346000
12/10/2000,98.36487576,12336900
13/10/2000,101.643705,11778800
16/10/2000,102.1055119,5659000
17/10/2000,99.56557378,7831700
18/10/2000,99.19612823,10897300
19/10/2000,102.9367644,8767300
20/10/2000,103.3754469,7373500
23/10/2000,103.8372539,5290000
24/10/2000,103.1445435,5750700
25/10/2000,100.7200911,9137600
26/10/2000,100.9971753,9345800
27/10/2000,102.91364,9762900
30/10/2000,103.8372539,10154100
31/10/2000,105.6267668,7752400
01/11/2000,105.2688554,6753600
02/11/2000,105.442044,11395100
03/11/2000,105.4997588,5187100
06/11/2000,106.2386499,4042500
07/11/2000,106.2155935,5231300
08/11/2000,103.8603782,6123300
09/11/2000,103.4678083,10635300
10/11/2000,100.9509946,8569500
